image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021750113420807.jpeg,1668021750,-176.5432631,-0.046309764,179.6830878,-1.687,42.01450615,-93.76717861,340.039,4,2022-11-09-13-22-30-179
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021750483342662.jpeg,1668021751,-179.9527174,0.192750272,-174.2607505,-7.813,42.01450951,-93.76718174,340.039,4,2022-11-09-13-22-30-577
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021750891646743.jpeg,1668021751,-177.0972491,-0.538586787,-169.467678,-3,42.01451236,-93.76717918,340.036,4,2022-11-09-13-22-30-961
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021751260373339.jpeg,1668021751,-177.0828206,-1.308111719,-171.870801,-4.125,42.01451422,-93.76718012,340.044,4,2022-11-09-13-22-31-362
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021751662132555.jpeg,1668021752,-171.645532,-0.960922497,-174.5316412,2.625,42.01451687,-93.76717842,340.034,4,2022-11-09-13-22-31-734
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021752026908211.jpeg,1668021752,-170.5144547,0.614302329,-178.4149004,4.875,42.01451966,-93.76717508,340.003,4,2022-11-09-13-22-32-120
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021752426625510.jpeg,1668021752,-175.5946062,0.724449698,-179.6136414,-2.75,42.01452245,-93.76717987,340.036,4,2022-11-09-13-22-32-492
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021752790752403.jpeg,1668021753,-177.5204588,0.948581667,-179.4024311,-1.812,42.01452542,-93.76717967,340.039,4,2022-11-09-13-22-32-889
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021753186285941.jpeg,1668021753,-175.5898644,1.098320851,-179.6520635,-0.375,42.01452772,-93.76717863,340.036,4,2022-11-09-13-22-33-262
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021753548796539.jpeg,1668021754,-176.7275457,-0.135324505,179.0992299,-4.625,42.01453019,-93.76718103,340.04,4,2022-11-09-13-22-33-654
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021753947993265.jpeg,1668021754,-178.6292874,-0.470593055,-178.834428,-5.25,42.01453321,-93.76718134,340.032,4,2022-11-09-13-22-34-190
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021754310376002.jpeg,1668021754,-176.8621849,-0.19658254,-177.897217,-3.562,42.01453587,-93.76718059,340.034,4,2022-11-09-13-22-34-413
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021754712040317.jpeg,1668021755,-177.0447973,-0.60085438,-178.6212413,-2.187,42.01453757,-93.76717934,340.031,4,2022-11-09-13-22-34-778
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021755074965877.jpeg,1668021755,-178.752434,0.360449264,-178.6251076,-6.063,42.01454079,-93.76718151,340.023,4,2022-11-09-13-22-35-171
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021755475776793.jpeg,1668021756,-178.2026284,-0.2190323,-178.5078926,-4.875,42.01454317,-93.76718124,340.038,4,2022-11-09-13-22-35-542
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021755839715976.jpeg,1668021756,-178.7334869,-0.045092493,-179.9378167,-3.375,42.01454553,-93.7671794,340.026,4,2022-11-09-13-22-35-938
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021756238017359.jpeg,1668021756,178.5611551,-0.596324351,-179.9397161,-9.125,42.01454812,-93.76718313,340.024,4,2022-11-09-13-22-36-310
